	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101	102	103	104	105	106	107	108	109	110	111	112	113	114	115	116	117	118	119	120	121	122	123	124	125	126	127	128	129
12:20196537	0.0124606210315206	0.0124664733925557	0.0124762333592299	0.0124899099885049	0.0125075159792218	0.0125290676912426	0.0125545851701251	0.0125840921773806	0.0126176162263765	0.0126551886239532	0.0126968445178395	0.0127426229499614	0.0127925669157499	0.0128467234295676	0.0129051435963836	0.0129678826898419	0.0130350002368785	0.0131065601090574	0.0131826306208093	0.0132632846347698	0.0133485996744297	0.0134386580443238	0.0135335469580007	0.013633358674032	0.013738190640335	0.0138481456471017	0.013963331988642	0.0140838636344709	0.0142098604099841	0.0143414481870903	0.0144787590851863	0.0146219316828822	0.0147711112409083	0.0149264499366553	0.0150881071108251	0.0152562495266925	0.0154310516425065	0.0156126958975813	0.0158013730126619	0.0159972823051692	0.0162006320199672	0.0164116396763195	0.0166305324317374	0.0168575474634531	0.0170929323682864	0.0173369455817078	0.0175898568169372	0.0178519475249547	0.0181235113763387	0.0184048547658854	0.0186962973410044	0.0189981725549276	0.0193108282458097	0.0196346272428421	0.0199699480005475	0.0203171852624659	0.0206767507554867	0.0210490739161321	0.0214346026501359	0.0218338041267141	0.0222471656089641	0.0226751953218779	0.0231184233594961	0.0235774026327735	0.0240527098597672	0.0245449465997971	0.0250547403332642	0.0255827455888438	0.0261296451198001	0.0266961511311891	0.0272830065597359	0.0278909864081805	0.0285208991358892	0.029173588107518	0.0298499331014993	0.0305508518800867	0.0312773018226508	0.0320302816238523	0.0328108330582402	0.0336200428127179	0.034459044388196	0.0353290200715929	0.0362312029791654	0.0371668791719308	0.0381373898436864	0.0391441335818377	0.0401885687008978	0.0412722156481298	0.0423966594803431	0.043563552410345	0.0447746164209524	0.0460316459438134	0.0473365105995288	0.0486911579947312	0.0500976165708272	0.0515579984980616	0.0530745026073837	0.0546494173512939	0.056285123783406	0.0579840985448635	0.0597489168439908	0.0615822554136304	0.0634868954285005	0.0654657253625953	0.0675217437641344	0.069658061922828	0.0718779064012703	0.0741846213990726	0.0765816709149177	0.0790726406680378	0.0816612397366938	0.0843513018670727	0.087146786401616	0.0900517787711711	0.0930704904905278	0.0962072585918944	0.0994665444257107	0.102852931752942	0.106371124047685	0.110025940923641	0.113822313592802	0.117765279259734	0.121859974350127	0.126111626468063	0.130525544972791	0.135107110062931	0.139861760254093	0.144794978135169	0.149912274289223
12:20196561	0.0117122229540056	0.0178541086324434	0.0228154200763397	0.0271283863764014	0.031010153273227	0.0345761127931534	0.0378967286295244	0.0410189661684378	0.0439760864054521	0.0467927208037037	0.0494877471317451	0.0520760328035074	0.0545695489588905	0.0569781133336971	0.0593099032609289	0.0615718204936357	0.0637697572203538	0.0659087942606718	0.0679933515308214	0.0700273041754911	0.0720140735214704	0.0739566992483013	0.0758578973304271	0.077720107051328	0.0795455295191775	0.0813361594980275	0.0830938119265821	0.0848201441746994	0.0865166748501528	0.0881847997906589	0.0898258057420615	0.091440882121169	0.0930311311828279	0.0945975768494368	0.0961411724129738	0.0976628072815683	0.099163312912354	0.100643468048061	0.102104003355207	0.103545605545841	0.104968921051806	0.106374559309812	0.107763095706832	0.109135074228009	0.110491009843191	0.111831390663135	0.113156679892121	0.114467317600118	0.115763722334593	0.117046292589441	0.118315408146313	0.119571431301694	0.120814707991492	0.122045568823446	0.1232643300265	0.124471294325183	0.125666751746179	0.126850980363414	0.128024246987352	0.129186807803533	0.130338908964883	0.131480787141846	0.132612670033964	0.133734776846193	0.134847318732875	0.135950499212048	0.137044514552482	0.13812955413562	0.139205800794402	0.140273431130744	0.141332615813331	0.142383519857173	0.143426302886307	0.144461119380856	0.14548811890959	0.146507446349009	0.147519242089914	0.148523642232311	0.149520778769468	0.15051077976185	0.151493769501599	0.152469868668206	0.153439194475927	0.154401860813481	0.155357978376533	0.156307654793394	0.157250994744377	0.158188100075194	0.159119069904751	0.160044000727682	0.160962986511936	0.161876118791702	0.162783486755944	0.163685177332808	0.164581275270118	0.165471863212196	0.166357021773207	0.167236829607213	0.168111363475125	0.16898069830872	0.169844907271865	0.170704061819126	0.171558231751858	0.172407485271951	0.173251889033312	0.174091508191229	0.174926406449708	0.175756646106885	0.176582288098614	0.177403392040316	0.178220016267178	0.179032217872774	0.17984005274619	0.180643575607722	0.181442840043209	0.182237898537079	0.183028802504145	0.183815602320225	0.18459834735164	0.185377085983624	0.186151865647714	0.186922732848154	0.187689733187355	0.188452911390461	0.18921231132905	0.189967976044012	0.190719947767641	0.191468267944964	0.192212977254355
12:20197024	0.0302664655668401	0.0302751302260109	0.0302895766650421	0.0303098128993929	0.0303358501603897	0.0303677029049215	0.0304053888279224	0.0304489288776539	0.0304983472738018	0.0305536715284076	0.0306149324696537	0.0306821642685287	0.0307554044683972	0.0308346940175066	0.0309200773044616	0.0310116021967034	0.0311093200820315	0.0312132859132108	0.0313235582557073	0.0314401993386012	0.0315632751087275	0.0316928552880986	0.0318290134346647	0.0319718270064734	0.0321213774292903	0.0322777501677483	0.0324410348000941	0.0326113250966047	0.0327887191017509	0.0329733192201861	0.0331652323066429	0.0333645697598237	0.0335714476203751	0.0337859866730363	0.03400831255306	0.0342385558570031	0.0344768522579894	0.0347233426255517	0.0349781731501603	0.0352414954725509	0.035513466817968	0.0357942501354408	0.0360840142422152	0.0363829339734646	0.0366911903374094	0.0370089706759743	0.037336468831117	0.0376738853169654	0.0380214274979002	0.0383793097727259	0.0387477537650709	0.039126988520164	0.0395172507081317	0.0399187848339671	0.0403318434543174	0.0407566874012407	0.041193586013084	0.0416428173726306	0.0421046685526687	0.0425794358691305	0.0430674251419477	0.0435689519637709	0.0440843419766949	0.0446139311571287	0.0451580661089462	0.0457171043650467	0.046291414697449	0.0468813774360352	0.0474873847960538	0.0481098412144784	0.0487491636953115	0.0494057821639082	0.0500801398303811	0.0507726935621321	0.0514839142655395	0.0522142872768103	0.0529643127619824	0.0537345061260438	0.0545253984311019	0.055337536823514	0.056171484969853	0.0570278235015507	0.0579071504680202	0.0588100817980189	0.0597372517689681	0.0606893134838927	0.0616669393555959	0.0626708215976183	0.063701672721475	0.0647602260395882	0.0658472361732659	0.0669634795649909	0.0681097549942029	0.0692868840956615	0.0704957118793786	0.0717371072510033	0.073011963531426	0.0743211989742465	0.0756657572796216	0.0770466081028664	0.0784647475560342	0.0799211987005439	0.0814170120287531	0.0829532659321989	0.0845310671540365	0.0861515512230089	0.0878158828660682	0.0895252563965472	0.0912808960745447	0.0930840564359466	0.0949360225862416	0.0968381104550279	0.0987916670068217	0.100798070403491	0.102858730113337	0.104975086961518	0.107148613116225	0.109380812004634	0.111673218152374	0.114027396939869	0.116444944268574	0.118927486129788	0.121476678068331	0.12409420453307	0.126781778105895	0.129541138600419	0.132374052021343	0.135282309375112	0.138267725322195
12:20197029	0.0351000403667449	0.0354802575034025	0.0358644402115923	0.0362526265200387	0.0366448547496199	0.0370411635139844	0.0374415917201271	0.0378461785689231	0.0382549635556168	0.0386679864702667	0.039085287398144	0.0395069067200839	0.039932885112787	0.0403632635490723	0.0407980832980774	0.0412373859254061	0.041681213293223	0.0421296075602908	0.0425826111819518	0.0430402669100506	0.043502617792797	0.0439697071745673	0.0444415786956432	0.0449182762918856	0.0453998441943435	0.0458863269287942	0.0463777693152155	0.0468742164671866	0.047375713791217	0.0478823069860011	0.0483940420415979	0.0489109652385327	0.0494331231468201	0.0499605626249064	0.0504933308185299	0.051031475159496	0.0515750433643673	0.0521240834330656	0.0526786436473845	0.0532387725694099	0.0538045190398485	0.0543759321762603	0.054953061371194	0.0555359562902243	0.0561246668698877	0.0567192433155161	0.0573197360989652	0.0579261959562368	0.0585386738849921	0.059157221141955	0.0597818892402021	0.0604127299463388	0.0610497952775583	0.0616931374985824	0.0623428091184813	0.0629988628873713	0.0636613517929866	0.0643303290571257	0.0650058481319679	0.0656879626962591	0.0663767266513647	0.0670721941171876	0.067774419427948	0.0684834571278252	0.0691993619664571	0.0699221888942966	0.0706519930578222	0.0713888297946013	0.0721327546282034	0.0728838232629616	0.0736420915785804	0.0744076156245872	0.0751804516146264	0.0759606559205928	0.076748285066603	0.0775433957228037	0.0783460446990122	0.0791562889381904	0.0799741855097484	0.080799791602675	0.0816331645184959	0.0824743616640555	0.0833234405441202	0.0841804587538035	0.0850454739708091	0.0859185439474909	0.0867997265027279	0.0876890795136134	0.0885866609069548	0.0894925286505845	0.0904067407444782	0.0913293552116817	0.0922604300890412	0.0932000234177397	0.0941481932336341	0.0951049975573947	0.0960704943844441	0.0970447416746952	0.0980277973420866	0.0990197192439137	0.100020565169957	0.101030392831401	0.102049259849554	0.10307722374435	0.104114341922653	0.105160671666344	0.106216270120206	0.107281194279593	0.108355500977893	0.109439246873777	0.110532488438241	0.111635281941434	0.112747683439277	0.113869748759867	0.115001533489678	0.116143092959546	0.117294482230443	0.118455756079045	0.119626968983091	0.120808175106532	0.121999428284471	0.123200782007907	0.124412289408257	0.125634003241692	0.126865975873258	0.128108259260803	0.129360904938702	0.130623964001387	0.131897487086681
12:20197061	0.0231354431051117	0.0234893778375203	0.023848595007416	0.0242131693828729	0.0245831766648409	0.0249586934948589	0.0253397974627008	0.0257265671139456	0.026119081957468	0.0265174224728412	0.0269216701176473	0.0273319073346874	0.0277482175590855	0.0281706852252778	0.0285993957738826	0.0290344356584406	0.0294758923520203	0.0299238543536785	0.0303784111947697	0.0308396534450949	0.0313076727188814	0.0317825616805855	0.0322644140505074	0.0327533246102114	0.0332493892077394	0.0337527047626094	0.0342633692705893	0.0347814818082333	0.0353071425371737	0.0358404527081545	0.0363815146647967	0.0369304318470849	0.0374873087945609	0.0380522511492157	0.0386253656580654	0.0392067601753983	0.039796543664683	0.0403948262001211	0.0410017189678334	0.0416173342666658	0.0422417855085998	0.0428751872187545	0.043517655034965	0.044169305706923	0.0448302570948639	0.0455006281677857	0.0461805390011829	0.0468701107742815	0.0475694657667567	0.0482787273549178	0.0489980200073443	0.0497274692799546	0.050467201810491	0.0512173453124035	0.0519780285681132	0.05274938142164	0.0535315347705725	0.0543246205573646	0.0551287717599392	0.0559441223815777	0.0567708074400806	0.0576089629561742	0.0584587259411479	0.0593202343837011	0.0601936272359777	0.0610790443987705	0.0619766267058743	0.0628865159075653	0.0638088546531898	0.064743786472837	0.0656914557580789	0.0666520077417535	0.0676255884767719	0.0686123448139272	0.0696124243786849	0.0706259755469326	0.0716531474196694	0.0726940897966114	0.0737489531486959	0.0748178885894597	0.0759010478452734	0.0769985832244089	0.0781106475849218	0.0792373943013267	0.0803789772300458	0.0815355506736114	0.082707269343603	0.0838942883222983	0.0850967630230215	0.0863148491491693	0.0875487026518965	0.0887984796864448	0.0900643365670969	0.0913464297207401	0.0926449156390238	0.0939599508290955	0.0952916917629016	0.0966402948250385	0.0980059162591424	0.0993887121128049	0.100788838181004	0.102206449948041	0.103641702527972	0.105094750603529	0.106565748363523	0.108054849438722	0.1095622068362	0.111087972872155	0.112632299103195	0.114195336256088	0.11577723415598	0.117378141653083	0.118998206547842	0.120637575514572	0.122296394023593	0.123974806261857	0.125672955052086	0.127390981770427	0.129129026262653	0.130887226758908	0.132665719787028	0.134464640084463	0.136284120508808	0.138124291946982	0.139985283223078	0.141867221004917	0.143770229709334	0.145694431406238	0.147639945721479
12:20197124	0.0570116402644205	0.0577127909977374	0.058422030516599	0.0591394389406678	0.0598650968564296	0.0605990853112607	0.0613414858072086	0.062092380294483	0.0628518511646488	0.0636199812435163	0.0643968537837227	0.0651825524569994	0.0659771613461179	0.06678076493651	0.0675934481075554	0.0684152961235307	0.0692463946242146	0.0700868296151425	0.070936687457505	0.0717960548576847	0.0726650188564247	0.0735436668176227	0.0744320864167467	0.0753303656288635	0.0762385927162768	0.0771568562157679	0.0780852449254333	0.0790238478911131	0.0799727543924071	0.0809320539282684	0.0819018362021742	0.0828821911068642	0.0838732087086437	0.0848749792312459	0.0858875930392468	0.0869111406210293	0.0879457125712912	0.0889913995730917	0.0900482923794323	0.0911164817943674	0.0921960586536406	0.0932871138048416	0.0943897380870806	0.095504022310176	0.0966300572333517	0.0977679335434399	0.0989177418325876	0.100079572575462	0.101253516105955	0.102439662593375	0.103638102018145	0.104848924146972	0.106072218507518	0.107308074362555	0.108556580683599	0.109817826124039	0.111091898991735	0.112378887221113	0.113678878344738	0.114991959464366	0.116318217221489	0.117657737767358	0.119010606732497	0.120376909195704	0.121756729652545	0.123150151983336	0.124557259420631	0.125978134516202	0.127412859107528	0.128861514283792	0.130324180351388	0.131800936798955	0.133291862261928	0.134797034486628	0.136316530293883	0.137850425542205	0.139398795090508	0.140961712760403	0.142539251298056	0.14413148233563	0.145738476352321	0.147360302634995	0.148997029238441	0.15064872294525	0.152315449225334	0.153997272195103	0.155694254576296	0.157406457654511	0.159133941237421	0.160876763612705	0.162634981505714	0.164408650036875	0.166197822678876	0.168002551213615	0.169822885688973	0.171658874375391	0.173510563722312	0.175377998314468	0.177261220828073	0.179160271986912	0.181075190518377	0.183006013109451	0.18495277436268	0.186915506752157	0.188894240579531	0.190889003930087	0.19289982262891	0.194926720197169	0.196969717808544	0.199028834245828	0.201104085857738	0.203195486515957	0.205303047572445	0.207426777817045	0.209566683435426	0.21172276796738	0.213895032265524	0.216083474454423	0.218288089890185	0.220508871120551	0.222745807845514	0.224998886878515	0.227268092108239	0.229553404461047	0.231854801864098	0.234172259209164	0.236505748317217	0.238855237903785	0.241220693545144
12:20197126	0.0640342286036013	0.0640515118433016	0.0640803269000026	0.0641206882666628	0.0641726162477435	0.0642361369735365	0.064311282418599	0.064398090424303	0.0644966047255132	0.0646068749814038	0.0647289568104326	0.0648629118294874	0.065008807697225	0.0651667181616235	0.0653367231117709	0.0655189086339134	0.0657133670717914	0.0659201970912882	0.0661395037494221	0.0663713985677121	0.0666159996099475	0.0668734315643946	0.0671438258304742	0.0674273206099425	0.0677240610026132	0.0680341991066517	0.0683578941234808	0.0686953124673304	0.069046627879468	0.069412021547144	0.0697916822272849	0.07018580637497	0.0705945982767188	0.0710182701886231	0.071457042479349	0.0719111437780353	0.0723808111271096	0.0728662901400427	0.0733678351640557	0.0738857094477904	0.0744201853139503	0.0749715443369125	0.0755400775253039	0.076126085509531	0.0767298787342427	0.0773517776556985	0.0779921129440039	0.0786512256901668	0.0793294676179169	0.0800272013002162	0.0807448003803798	0.0814826497977074	0.0822411460175138	0.0830206972654295	0.0838217237658219	0.0846446579841725	0.0854899448732198	0.0863580421226589	0.087249420412162	0.0881645636674581	0.0891039693191838	0.0900681485641844	0.0910576266289152	0.0920729430345549	0.0931146518634102	0.0941833220261485	0.0952795375293537	0.0964038977428594	0.0975570176662602	0.0987395281939567	0.0999520763780355	0.101195325688225	0.102469956268115	0.103776665186756	0.105116166684694	0.106489192413432	0.107896491667204	0.109338831605924	0.11081699746803	0.112331792771904	0.113884039504428	0.115474578295162	0.117104268574518	0.118773988714203	0.12048463614811	0.122237127471701	0.124032398517833	0.125871404406848	0.127755119568618	0.129684537734131	0.131660671894046	0.133684554221534	0.135757235956565	0.137879787248693	0.140053296955206	0.142278872391406	0.144557639029626	0.146890740143426	0.149279336393325	0.151724605350205	0.154227740952466	0.156789952892822	0.159412465930509	0.162096519124592	0.164843364983877	0.167654268528894	0.170530506261295	0.173473365035917	0.176484140830747	0.179564137409925	0.182714664874947	0.185937038099195	0.18923257504097	0.192602594930257	0.196048416324535	0.199571355029075	0.203172721877334	0.206853820367272	0.210615944149645	0.214460374364683	0.218388376823862	0.22240119903396	0.226500067061013	0.230686182232374	0.234960717675677	0.23932481469419	0.243779578978815	0.248326076657835	0.252965330186424
12:20197137	0.0550442885346768	0.0550557345259909	0.0550748161592506	0.0551015409090259	0.0551359192456467	0.055177964641139	0.0552276935768614	0.0552851255528466	0.0553502830988526	0.0554231917871285	0.0555038802469014	0.0555923801805915	0.0556887263817641	0.0557929567548254	0.0559051123364737	0.0560252373189146	0.0561533790748525	0.0562895881842693	0.0564339184630038	0.056586426993144	0.0567471741552472	0.0569162236624027	0.0570936425961514	0.0572795014442793	0.0574738741405017	0.0576768381060543	0.05788847429321	0.0581088672307393	0.0583381050713338	0.0585762796410104	0.0588234864905187	0.0590798249487691	0.0593453981783034	0.0596203132328288	0.0599046811168358	0.0601986168473211	0.0605022395176372	0.0608156723634897	0.0611390428311038	0.0614724826475812	0.0618161278934683	0.062170119077556	0.0625346012139324	0.0629097239013078	0.063295641404631	0.0636925127390156	0.0641005017559944	0.0645197772321187	0.0649505129599178	0.065392887841233	0.0658470859829397	0.066313296795069	0.0667917150913376	0.0672825411920947	0.0677859810296906	0.0683022462562706	0.0688315543539942	0.0693741287476776	0.0699301989198534	0.0705000005282387	0.0710837755255988	0.0716817722819899	0.0722942457093581	0.0729214573884714	0.0735636756981507	0.0742211759467647	0.0748942405059464	0.0755831589464804	0.0762882281763075	0.0770097525805813	0.0777480441637071	0.0785034226932829	0.0792762158458544	0.0800667593543852	0.0808753971573348	0.0817024815492248	0.0825483733325617	0.0834134419709743	0.0842980657434086	0.0852026318992102	0.0861275368139087	0.0870731861455054	0.0880399949910432	0.0890283880432291	0.090038799746851	0.0910716744547204	0.0921274665828442	0.0932066407645125	0.0943096720029645	0.095437045822268	0.0965892584160291	0.0977668167935137	0.0989702389227428	0.100200053870088	0.101456801935865	0.102741034785396	0.104053315574968	0.105394219072087	0.106764331769389	0.108164251991536	0.109594589994375	0.111055968055602	0.112549020556143	0.114074394051392	0.115632747331432	0.117224751469296	0.118851089856283	0.120512458223299	0.122209564647134	0.123943129540542	0.125713885624925	0.127522577884386	0.129369963499839	0.131256811761821	0.133183903960599	0.135152033252085	0.137162004498037	0.139214634078958	0.141310749678041	0.143451190034463	0.145636804664258	0.147868453546973	0.150147006776208	0.152473344172152	0.154848354854125	0.157272936771112	0.159747996188248	0.162274447127127	0.16485321075784
12:20197154	0.0513535467977147	0.0519751662878763	0.0526038930519358	0.0532397982052897	0.0538829533277729	0.0545334304603263	0.0551913021014562	0.0558566412034809	0.0565295211685586	0.0572100158444939	0.0578981995203164	0.058594146921627	0.0592979332057083	0.0600096339563921	0.0607293251786812	0.0614570832931188	0.0621929851299021	0.0629371079227339	0.0636895293024074	0.0644503272901206	0.0652195802905124	0.0659973670844186	0.0667837668213397	0.0675788590116181	0.0683827235183175	0.0691954405488004	0.0700170906459988	0.0708477546793721	0.0716875138355478	0.0725364496086403	0.0733946437902411	0.0742621784590776	0.0751391359703334	0.0760255989446268	0.0769216502566412	0.0778273730234028	0.0787428505922022	0.0796681665281521	0.0806034046013796	0.0815486487738457	0.0825039831857889	0.0834694921417879	0.0844452600964384	0.0854313716396409	0.0864279114814928	0.0874349644367836	0.0884526154090862	0.089480949374442	0.0905200513646353	0.0915700064500531	0.0926308997221272	0.0937028162753534	0.0947858411888875	0.0958800595077111	0.0969855562233669	0.0981024162542594	0.0992307244255186	0.100370565448424	0.101522023899385	0.10268518419848	0.103860130587548	0.10504694710783	0.106245717577164	0.107456525566727	0.108679454377327	0.109914587015241	0.111162006167599	0.11242179417732	0.113694033017586	0.114978804265867	0.116276189077498	0.117586268158799	0.118909121739743	0.120244829546183	0.121593470771625	0.12295512404856	0.124329867419355	0.125717778306701	0.127118933483632	0.128533409043105	0.12996128036716	0.131402622095651	0.132857508094564	0.134326011423919	0.135808204305267	0.137304158088789	0.138813943219996	0.14033762920605	0.141875284581703	0.143426976874863	0.144992772571803	0.146572737082019	0.148166934702739	0.149775428583105	0.151398280688031	0.153035551761755	0.154687301291084	0.156353587468359	0.158034467154151	0.159729995839682	0.161440227609018	0.163165215101018	0.164905009471073	0.166659660352642	0.168429215818604	0.170213722342442	0.172013224759279	0.173827766226781	0.175657388185943	0.177502130321786	0.179362030523975	0.181237124847386	0.183127447472632	0.185033030666587	0.186953904742911	0.188890098022609	0.190841636794651	0.192808545276659	0.194790845575706	0.196788557649242	0.198801699266165	0.200830285968078	0.202874331030746	0.204933845425785	0.20700883778261	0.209099314350665	0.211205278961969	0.213326732994007	0.215463675332982
12:21783962	0.0529798769833334	0.0534216203754545	0.0538668374968676	0.0543155521597894	0.054767788280918	0.0552235698808462	0.0556829210834526	0.0561458661152669	0.0566124293048127	0.0570826350819245	0.05755650797704	0.0580340726204673	0.0585153537416262	0.059000376168263	0.0594891648256393	0.0599817447356941	0.0604781410161778	0.0609783788797598	0.0614824836331076	0.0619904806759367	0.0625023955000337	0.0630182536882483	0.0635380809134573	0.0640619029374981	0.0645897456100718	0.0651216348676161	0.0656575967321474	0.0661976573100705	0.0667418427909577	0.0672901794462951	0.0678426936281964	0.0683994117680841	0.0689603603753372	0.069525566035905	0.070095055410887	0.070668855235079	0.0712469923154829	0.0718294935297827	0.0724163858247839	0.0730076962148177	0.0736034517801084	0.0742036796651039	0.0748084070767694	0.0754176612828436	0.0760314696100568	0.0766498594423109	0.0772728582188209	0.0779004934322171	0.0785327926266082	0.0791697833956046	0.079811493380302	0.0804579502672236	0.0811091817862227	0.0817652157083432	0.0824260798436395	0.0830918020389539	0.0837624101756517	0.084437932167315	0.0851183959573921	0.0858038295168049	0.0864942608415123	0.0871897179500302	0.0878902288809067	0.088595821690154	0.0893065244486343	0.0900223652394021	0.090743372155	0.0914695732947098	0.0922009967617574	0.0929376706604717	0.093679623093397	0.0944268821583593	0.0951794759454854	0.0959374325341745	0.0967007799900238	0.0974695463617053	0.0982437596777954	0.0990234479435571	0.0998086391376732	0.100599361208932	0.101395642072863	0.102197509608329	0.10300499165406	0.103818116005149	0.104636910409494	0.105461402564184	0.106291620111852	0.107127590636964	0.107969341662063	0.108816900643968	0.109670294969919	0.110529551953674	0.111394698831555	0.112265762758448	0.113142770803749	0.114025749947266	0.114914727075066	0.115809728975276	0.116710782333836	0.117617913730198	0.118531149632982	0.119450516395578	0.120376040251702	0.121307747310903	0.122245663554022	0.123189814828601	0.124140226844247	0.125096925167946	0.12605993521933	0.127029282265895	0.128004991418181	0.12898708762489	0.129975595667974	0.130970540157667	0.131971945527471	0.132979836029107	0.133994235727411	0.13501516849519	0.136042658008036	0.137076727739093	0.138117400953785	0.1391647007045	0.140218649825236	0.141279270926198	0.142346586388365	0.143420618358012	0.144501388741191	0.145588919198181	0.146683231137894
12:21784285	0.0461030950671107	0.046117785431314	0.0461422792713154	0.0461765914459934	0.0462207427765568	0.0462747600653438	0.0463386761200211	0.0464125297832059	0.0464963659675364	0.0465902356962231	0.0466941961491162	0.0468083107143317	0.0469326490454808	0.0470672871245543	0.047212307330516	0.0473677985136672	0.0475338560758444	0.0477105820565224	0.0478980852248931	0.0480964811780026	0.0483058924450246	0.0485264485977614	0.0487582863674603	0.0490015497680429	0.0492563902258459	0.0495229667159769	0.0498014459053912	0.0500920023028016	0.0503948184155342	0.0507100849134467	0.0510380008000308	0.0513787735908193	0.0517326194992246	0.0520997636299345	0.0524804401799948	0.0528748926477083	0.0532833740494813	0.0537061471447488	0.0541434846691103	0.054595669575806	0.0550629952856633	0.0555457659456399	0.0560442966960897	0.0565589139468712	0.0570899556624151	0.0576377716558627	0.0582027238923794	0.0587851868017407	0.0593855476002778	0.0600042066222623	0.0606415776607942	0.0612980883182477	0.0619741803663115	0.0626703101156444	0.0633869487951489	0.0641245829408425	0.0648837147942848	0.0656648627104906	0.0664685615752326	0.0672953632316045	0.0681458369156787	0.0690205697010597	0.0699201669520861	0.0708452527853942	0.0717964705395021	0.0727744832520223	0.0737799741440491	0.0748136471112062	0.0758762272207677	0.0769684612141925	0.0780911180143321	0.0792449892364814	0.0804308897023516	0.0816496579559407	0.0829021567801701	0.0841892737130371	0.0855119215619111	0.086871038914465	0.0882675906445917	0.0897025684115031	0.0911769911500474	0.0926919055501059	0.0942483865227484	0.0958475376506333	0.0974904916199287	0.0991784106308162	0.100912486783409	0.102693942435674	0.104524030529689	0.106404034882312	0.108335270436038	0.110319083465562	0.112356851735216	0.114449984602187	0.116599923060044	0.118808139716811	0.121076138701439	0.123405455492195	0.125797656660128	0.128254339520378	0.130777131683744	0.133367690500556	0.136027702388488	0.138758882035625	0.141562971469694	0.144441738984045	0.147396977910602	0.150430505229708	0.153544160006492	0.15673980164309	0.160019307935874	0.163384572926616	0.166837504536402	0.170380021971037	0.174014052886662	0.177741530304386	0.181564389262903	0.185484563198294	0.189503980040601	0.193624558017252	0.197848201153998	0.202176794464828	0.206612198823227	0.211156245508217	0.215810730419932	0.220577407960884	0.225457984580805	0.230454111984779	0.235567380006523
12:21784287	0.0628003380543851	0.0628190849302175	0.062850341326133	0.0628941246559917	0.0629504593183384	0.0630193767155575	0.0631009152785192	0.0631951204967327	0.0633020449540222	0.0634217483697488	0.0635542976455988	0.0636997669179674	0.0638582376159665	0.0640297985250876	0.0642145458565561	0.0644125833224142	0.0646240222163708	0.0648489815004626	0.0650875878975692	0.0653399759898288	0.0656062883230026	0.0658866755168377	0.066181296381479	0.0664903180399817	0.0668139160569789	0.0671522745735561	0.0675055864483861	0.0678740534051796	0.0682578861865017	0.068657304714009	0.0690725382551559	0.0695038255964203	0.0699514152230936	0.0704155655056797	0.070896544892943	0.0713946321116391	0.0719101163729616	0.0724432975857284	0.0729944865763259	0.0735640053154235	0.0741521871514594	0.0747593770508932	0.0753859318452061	0.0760322204846214	0.0766986242985027	0.0773855372623752	0.0780933662714958	0.0788225314208867	0.0795734662917208	0.0803466182439335	0.0811424487149074	0.0819614335240558	0.0828040631831008	0.0836708432118165	0.084562294458973	0.0854789534281838	0.0864213726083248	0.0873901208081501	0.0883857834946888	0.089408963134962	0.0904602795405075	0.0915403702141494	0.0926498906983909	0.0937895149247497	0.0949599355632891	0.0961618643715293	0.0973960325418504	0.0986631910464173	0.0999641109785758	0.10129958388958	0.102670422119414	0.104077459120373	0.105521549771965	0.107003570685579	0.108524420497245	0.110085020146702	0.111686313140828	0.113329265799399	0.115014867480927	0.116744130786265	0.118518091737428	0.120337809928958	0.122204368648998	0.124118874967016	0.126082459784988	0.128096277848634	0.13016150771509	0.132279351673233	0.13445103561265	0.136677808837016	0.138960943817475	0.141301735881352	0.143701502831349	0.146161584490131	0.148683342165003	0.151268158027165	0.153917434399825	0.156632592949224	0.159415073772474	0.162266334375885	0.165187848537302	0.168181105045841	0.171247606312231	0.174388866842911	0.177606411570916	0.180901774036538	0.184276494410749	0.187732117354376	0.191270189706114	0.194892257992553	0.198599865753607	0.20239455067695	0.206277841535382	0.210251254921431	0.214316291773957	0.218474433692091	0.222727139032461	0.227075838786422	0.231521932234868	0.236066782379128	0.240711711147571	0.245457994378734	0.250306856583095	0.255259465487111	0.260316926364703	0.265480276163108	0.270750477431874	0.276128412065772	0.281614874874499
